M_BH,M_sph,R_e,sSFR
8.18593,10.6367855,0.14719953,-9.820982
8.232719,10.658074,0.43493122,-10.010599
8.281035,10.962974,0.6488404,-9.860584
7.9506135,10.27662,0.15524323,-9.916668
8.490243,10.7562,1.0946598,-9.766506
8.509759,11.0007925,0.38065594,-9.853745
9.410435,11.349964,0.84916747,-9.940212
9.493246,11.709772,0.5622776,-9.847519
8.015546,11.075824,0.1990428,-9.947963
9.754021,11.653087,0.702593,-9.901472
8.419297,10.967892,0.35913002,-9.902983
8.231234,10.9013,0.4929126,-9.761589
8.663607,11.030657,0.6357549,-10.0168295
8.26319,10.733773,-0.21473059,-9.929435
8.76981,11.131434,0.3723838,-9.748813
8.561151,11.094367,0.46014202,-9.94772
9.332534,11.176607,0.69446784,-9.68922
9.879193,11.87308,0.7917899,-9.865663
8.495051,10.902501,0.24924576,-9.756299
7.9888296,10.858342,0.372082,-9.893208
8.643214,10.921034,0.63502234,-10.088952
8.173146,11.22084,0.14132392,-9.844669
8.427274,10.624111,0.29341108,-9.737287
8.76106,11.28029,0.38908452,-9.985428
8.460524,11.268327,0.2507408,-10.028332
8.048507,10.838463,0.52719414,-9.942191
8.465,10.90604,0.31265986,-10.005678
8.472735,11.0151825,0.37699038,-9.842822
8.705719,11.130662,0.3554526,-10.011246
8.132222,11.006044,0.375171,-9.864969
7.9558406,10.273305,0.8416938,-9.837939
8.110984,10.898768,0.21169575,-9.949586
8.8158865,10.978604,1.147265,-9.752127
8.4344225,11.066204,0.27037972,-9.962406
8.934834,11.332387,0.925575,-9.913812
8.35246,10.776429,0.20787518,-9.813376
8.3533535,10.842803,0.44504207,-9.922813
8.396034,10.6711645,1.0034814,-9.6728325
8.333591,10.489368,0.27006167,-9.807259
8.592456,10.71597,0.43849596,-9.9644785
8.076797,10.930046,0.4035719,-9.938845
8.843927,11.142669,0.95147574,-9.936128
8.33982,10.765186,0.47548103,-9.813396
8.682883,10.895468,0.78833413,-9.970786
8.884183,11.225691,0.5653692,-10.261784
8.7079935,10.97953,0.8206513,-9.790151
7.9215574,10.734151,0.12908527,-10.0211315
8.187764,10.241952,0.6034292,-9.726403
8.468911,11.001533,0.41667017,-9.926687
7.9843006,10.438469,0.5027467,-9.739694
8.163711,10.706553,0.83159864,-9.88246
7.9421854,10.749203,0.23790433,-9.901885
8.238384,10.80137,0.6955262,-9.999608
9.411895,11.473919,0.53120625,-10.082795
8.002476,10.698657,0.15836892,-10.032682
8.696629,10.944303,0.48672462,-9.921176
8.029666,10.478441,-0.5299401,-9.877844
8.121509,10.786737,0.20921537,-9.908764
8.344908,11.184786,0.32265458,-9.909506
8.155466,11.12212,0.40462396,-9.912368
8.9128275,11.2720995,0.41704848,-9.790129
9.062329,11.272701,0.51186967,-10.05496
8.234582,10.797212,0.3087079,-9.673461
9.007819,11.293352,0.53555113,-9.830453
8.897995,11.013768,0.42517588,-9.925021
8.354224,11.0516205,0.4600522,-9.868829
7.997155,10.826304,0.31799442,-9.9601965
9.147452,11.253869,1.0443618,-9.889357
8.143394,10.871634,0.3996629,-9.905901
8.245467,10.636615,0.679095,-9.635035
8.156142,10.282635,0.5629871,-9.8653145
8.051563,10.45099,0.41905916,-9.853979
8.262482,10.610918,-0.08635751,-10.024864
8.761128,11.018234,0.52398425,-10.009784
8.950805,11.185801,0.5767189,-10.013208
8.047338,10.727917,0.39308435,-9.884756
8.100726,10.489888,0.23826052,-9.82976
8.112189,10.259173,1.0401647,-9.574385
8.7630005,10.949211,0.57850826,-9.913308
8.444477,11.293543,0.33048236,-9.940518
8.35603,10.632045,0.22659422,-9.840646
8.765097,11.026828,0.50562865,-10.022862
8.764517,11.148924,0.5463658,-9.887036
8.194347,10.970886,0.39211446,-9.76996
8.106734,10.980301,0.3191237,-9.875452
8.004572,10.61411,0.47364277,-9.755831
8.257325,10.897903,0.06926397,-9.943713
8.241207,10.710158,0.48102117,-9.96129
8.13045,10.582334,0.33515525,-10.143033
9.199631,11.355756,0.62848514,-9.9203005
8.5390005,10.856992,0.27678853,-9.820431
8.967128,11.093341,0.96619046,-9.931061
7.9656157,10.691523,0.7360943,-9.822708
9.191032,11.4689,0.46535802,-9.690007
9.280383,11.311323,0.6028745,-10.156574
8.445446,10.569888,0.60484207,-9.906041
7.737771,9.981886,0.70487195,-10.856517
8.287187,11.137198,0.26627868,-9.895481
8.291519,11.164304,0.41786844,-9.886564
8.068229,10.905541,0.41323248,-9.80189
9.19366,11.0867605,0.790026,-10.051251
9.59993,11.737038,1.0757426,-9.879194
8.213988,10.55572,0.2245152,-9.835253
8.861579,11.261538,0.4382165,-9.956385
8.47151,10.6579485,0.516129,-9.9088955
8.078774,10.660223,0.33961755,-9.86146
8.518514,10.941066,0.4176107,-9.89444
8.348773,10.888289,0.8917686,-9.931058
8.469286,11.336224,0.29169247,-9.975763
7.988406,11.0770645,0.22880675,-9.91202
9.5818615,11.760583,0.8583039,-10.23958
9.639166,11.42888,0.9752071,-9.845865
9.292807,11.581148,0.6770136,-9.974037
8.610831,11.089085,0.34984845,-9.960197
7.9552565,11.120996,0.22858043,-9.93407
8.225032,10.666311,0.25250754,-9.747022
8.231747,10.865297,0.4527318,-10.049159
8.5780945,10.776504,0.34302035,-9.8282175
9.3238125,11.601382,1.1332839,-10.331665
8.896265,11.041249,0.49444374,-10.036414
7.9578867,11.073893,0.3322272,-9.887402
8.337326,11.066175,0.35265988,-10.567632
8.272897,10.998439,0.31338203,-9.9967375
8.271741,10.993577,0.2823565,-9.904784
8.733133,11.318324,0.27617952,-9.916657
8.401573,10.851166,0.51674014,-9.825216
9.348158,11.524286,0.51110303,-9.889771
9.975601,11.989007,0.7688408,-9.850599
8.47785,10.997061,0.5455333,-9.990847
9.807378,11.908219,0.65260977,-10.029401
8.1927185,10.618341,0.11372214,-9.989318
8.608708,10.948114,0.43947667,-9.621468
7.8206573,10.562832,0.26551062,-10.583907
8.245443,10.782556,0.87748677,-9.770367
8.050666,10.781289,0.41287926,-9.888561
9.5414505,11.635867,0.76856333,-9.9113
8.557795,11.203734,0.27103734,-9.891283
8.154067,10.658427,0.37169838,-9.801074
8.101953,10.311975,0.26104936,-9.987654
9.279294,11.349838,0.7002454,-9.676047
8.058362,10.33477,0.2772272,-9.905285
8.4660845,10.905256,0.49235648,-9.905753
8.939873,11.130992,0.5317656,-9.508576
8.009177,10.460902,0.2737965,-9.87984
8.012171,10.842811,0.21360867,-9.906214
8.596693,10.644598,0.511395,-9.806959
8.262419,10.820528,0.1994085,-9.839953
8.7108135,11.203387,0.60003674,-9.841897
8.73734,11.242293,0.58162546,-10.094799
8.455351,10.917321,0.60330033,-10.924314
10.642014,12.684119,0.677044,-9.907305
9.111709,11.715319,0.54175246,-10.062834
8.275544,10.986684,0.52476996,-9.758106
8.218118,11.027261,0.42475942,-9.917435
8.381639,11.033343,0.32205915,-9.803228
8.135492,10.755939,0.40073743,-9.926715
8.280878,10.585719,0.36610484,-9.946068
8.453224,10.84827,0.36771563,-9.883547
8.36078,10.901355,0.84875226,-9.845107
7.9718585,10.802689,0.33396602,-9.938074
8.358707,11.038834,0.30102316,-10.142242
7.9747725,11.0912695,0.18566062,-9.99075
8.429511,10.625357,0.6342378,-10.116442
9.229437,11.522737,1.0530485,-10.074426
8.447776,11.009499,0.81726104,-10.022961
7.9168053,10.596474,-0.07304477,-9.944777
8.894836,11.160528,0.2928705,-9.983119
9.159319,11.183984,0.631722,-10.029683
8.08376,11.014669,0.24623215,-9.959571
8.8878145,11.184574,0.6639263,-9.949843
8.126351,10.950898,0.3678255,-9.934992
9.567006,11.96618,0.55449396,-9.671723
8.11785,10.727351,0.6606758,-9.820712
7.877804,10.511377,0.39144942,-10.9280405
10.13555,12.155275,0.9360664,-9.862994
8.509492,11.078276,0.27977723,-10.02429
8.161957,10.202373,0.37735677,-9.843255
9.162715,11.456751,1.1090415,-10.101871
8.239914,10.770658,0.38797888,-9.625732
8.249606,10.914056,0.16825421,-9.83746
8.527865,10.877431,0.5141784,-9.642126
8.12804,10.9101515,0.35159156,-9.92637
8.225628,10.904727,0.32044297,-9.91022
8.409513,11.200051,0.29568124,-9.5192585
8.774144,11.056763,0.59764385,-9.814786
8.132856,10.702095,0.33421943,-9.88607
8.587476,10.81523,0.42929494,-9.801449
8.81694,11.238159,0.5540165,-10.025399
8.483385,11.107313,0.27265188,-9.954928
8.042091,10.171296,0.9051016,-9.620394
7.98617,10.447396,0.8767837,-10.564386
8.147509,10.571076,0.24889119,-9.9003
8.549398,11.075053,0.26208892,-9.817574
8.762577,11.191428,0.68812096,-10.091188
8.521141,10.834336,0.4799512,-9.68895
8.415652,10.722565,0.30566624,-9.904458
8.189773,10.886398,0.18540117,-9.982395
8.317781,11.005719,0.34269455,-9.77855
7.951435,10.955099,0.38438663,-9.769316
8.13024,10.512262,0.36510593,-9.758323
8.144958,10.450111,0.39331245,-10.870243
10.40453,12.30808,0.7924148,-9.756274
8.899286,10.951212,0.46565026,-10.0250635
8.210941,11.059724,0.32457054,-9.860918
7.8668494,10.447658,0.3899335,-9.930098
9.108507,11.00072,0.57219136,-9.750205
8.389026,10.916338,0.34111306,-9.845754
8.718715,10.9284725,0.5591005,-9.914213
8.585674,11.007714,0.53227705,-9.951855
8.103589,10.599409,0.20160583,-9.652761
8.029728,10.716018,0.08256947,-9.759517
8.468262,11.124842,0.329465,-10.079056
8.364872,11.062955,0.12804215,-9.851263
8.542947,10.835283,0.91794306,-9.721146
8.814614,10.952951,0.48741436,-9.893188
7.958383,10.390886,0.36557272,-9.592155
9.328856,11.347129,0.64733416,-9.951324
7.764999,10.282895,0.2681433,-10.108255
8.269528,11.004213,0.30543628,-9.960474
8.245339,10.598109,-0.075434074,-9.734024
8.290589,10.691761,0.25304592,-9.697434
8.920952,11.017438,0.5573813,-9.841331
8.068006,10.648978,0.3918512,-9.855635
9.277854,11.210783,0.603796,-9.993015
8.290618,10.688992,0.323381,-9.871217
9.560054,11.765179,1.041865,-8.932054
8.655473,10.631282,0.4854114,-9.790617
8.619482,10.935262,0.38697696,-9.982
8.724209,11.034216,0.3773067,-9.932377
8.5200815,11.044557,0.35162795,-10.065402
7.9854054,10.938659,0.395249,-9.849813
8.63971,11.315057,0.84449375,-9.981481
10.278319,12.25168,0.72131056,-9.826599
8.301509,10.950664,0.6025378,-9.829543
8.14501,11.164559,0.035018105,-9.903242
9.175022,10.999071,0.741326,-9.805088
8.589934,10.866522,0.5403364,-9.995545
8.907436,11.102068,0.32517064,-9.952671
8.85854,10.961598,0.63445044,-10.017281
8.080113,11.001633,0.49732167,-9.907619
8.517587,10.879165,0.002248681,-9.695767
8.414221,11.034934,0.47498178,-10.012489
8.672832,10.805154,0.4649185,-9.959189
8.294301,10.692153,0.34603786,-10.04114
8.51837,10.964582,0.5011169,-9.945755
8.652016,11.079351,0.5089634,-9.846687
8.020418,10.700286,0.26495543,-9.835413
8.256741,10.657561,0.24356465,-9.779075
8.066576,10.664644,0.16969298,-9.938973
8.763751,11.028693,1.0586002,-9.925987
9.160369,11.174167,0.6416299,-10.000144
8.252916,10.837215,0.46702135,-9.774189
9.29277,11.516573,1.0089974,-10.08476
8.361764,10.610452,0.53436375,-9.741694
8.405883,10.8901005,0.72375834,-9.941269
8.51897,10.999736,0.8904119,-9.823856
8.11178,10.709231,0.386526,-9.87365
8.312292,10.9474535,0.4300338,-9.931841
8.374622,10.909461,0.35158348,-9.7612705
9.472493,11.493243,0.7024286,-10.155073
8.354729,10.9861965,0.27646935,-10.006576
8.980678,11.168788,0.70388305,-10.059333
9.06141,11.374983,0.9804271,-9.89636
8.025443,10.614515,0.30289468,-9.730427
8.511881,10.901838,0.5635437,-9.8413515
7.928631,10.516148,0.69142497,-9.975005
8.5376425,11.039935,0.76806235,-9.791652
7.9050355,10.461591,0.8718454,-9.747071
8.211683,10.450511,0.3694619,-9.781804
8.864772,11.417249,0.7839695,-9.906224
8.418025,10.723432,0.10981769,-9.906517
8.047568,10.471563,0.21788497,-9.989199
8.153379,10.933701,0.309277,-9.8983345
8.149954,10.792818,0.24871755,-9.916967
8.314647,11.085111,0.29948828,-9.955493
8.592352,11.005896,0.30366102,-9.885719
8.261011,10.883437,0.29439455,-9.799644
8.41782,10.664985,0.34194562,-9.844132
8.613055,10.847813,0.6415389,-10.011827
8.735929,10.916041,0.59072304,-9.898045
8.027637,10.805784,0.382233,-9.832991
8.484893,10.754295,0.39430892,-9.883116
8.284326,10.96997,0.51859516,-9.936535
9.569461,11.4072,0.9280428,-9.980774
8.617672,10.801426,0.47804087,-9.805385
8.131228,10.949432,-0.06319168,-9.885016
8.105528,11.123907,0.367926,-9.8548
8.423837,10.850512,0.2555638,-9.926644
8.601904,11.101982,0.6628378,-9.991856
7.939969,10.4806,0.29600722,-10.019581
8.709459,11.013724,0.6827079,-10.459985
7.91138,10.81165,0.29347748,-9.879485
8.773975,11.510299,0.4589556,-10.044444
8.357816,11.125995,0.3789715,-9.869177
8.649311,11.170726,0.39010698,-9.889798
8.740308,10.99505,0.34411657,-9.944077
8.092217,11.0739975,0.24390037,-9.797841
9.029306,11.116383,0.44739652,-9.697708
8.083007,10.890537,-0.39812413,-9.827895
9.027677,11.202289,0.5827353,-10.278489
8.533016,11.010378,0.47652507,-10.082861
8.576133,11.017814,0.36566195,-9.826176
8.921493,11.822622,0.30470872,-9.881467
8.452243,10.818135,0.36851814,-9.851319
9.19768,11.380624,0.4437882,-9.831428
8.052749,10.702975,0.42025465,-9.849958
8.54369,11.179778,0.008907438,-10.003848
8.125223,10.555511,0.88779986,-9.927066
8.588421,11.091785,0.36601612,-9.906559
7.945545,10.748232,0.40811968,-9.866394
8.685617,11.02634,0.33832186,-10.011336
8.540543,10.830828,0.53340644,-9.934224
8.316708,10.723017,0.5584098,-9.746765
8.328541,10.688256,0.62815404,-9.812937
8.926677,11.5490885,0.3636455,-9.974399
8.263958,10.736292,0.62806356,-9.903483
7.9953175,10.811943,0.31999162,-9.922861
9.449318,11.546471,0.6146998,-9.934393
8.105757,10.761567,0.47091022,-10.044388
8.901951,11.224563,0.3405086,-10.002755
8.109164,10.940564,0.4171192,-9.979895
8.146625,10.78272,0.14658087,-9.759923
8.069756,11.051089,0.41467756,-9.952875
8.932564,11.0376005,0.49117973,-10.014532
8.034468,11.1307535,0.26858455,-9.963369
9.055709,11.254721,0.687842,-10.040582
8.095486,10.73046,0.36134896,-9.951036
8.1910515,10.827477,0.29300952,-9.943066
8.275177,11.003389,0.32007813,-9.83326
7.946899,10.144742,0.53265023,-9.94375
8.097518,10.526742,0.40376654,-9.802239
8.141793,10.605842,-0.0154771255,-9.980079
9.4694195,11.387062,0.70873016,-9.839062
8.256281,10.796306,0.3324659,-9.854407
8.695613,10.953325,0.5575803,-9.872926
8.6168785,10.916442,0.2991082,-9.936856
7.951557,10.735814,0.29446876,-9.968367
8.362872,10.818856,0.42683974,-9.8196945
7.945495,10.247576,0.2843525,-9.874894
8.031485,10.729861,0.4121366,-9.787537
7.6660066,10.137359,0.8543014,-10.161986
8.159144,10.840908,0.30851486,-9.655167
8.269982,10.842776,0.42195797,-9.910492
8.298259,10.33185,0.19891982,-9.868798
7.8949594,10.340395,0.55685484,-9.556594
8.330935,10.561065,0.55400944,-9.981731
8.311441,10.925418,0.45527992,-9.910109
8.9027405,11.051795,0.51175594,-9.974054
7.912562,10.384311,0.4531439,-9.891655
8.93298,11.282858,0.3822492,-9.853162
9.007498,11.087793,0.5243179,-10.005611
8.329134,11.046472,0.38232613,-9.934126
9.405923,11.7613535,0.6448088,-9.731947
8.380938,10.890713,0.54465926,-9.966002
8.572775,10.888971,0.45845628,-9.912861
8.043491,11.061079,0.34005958,-9.905575
7.8799987,10.607732,0.32667413,-10.571508
8.516659,10.585523,-0.023551889,-9.809345
7.9330444,10.338417,0.62933785,-9.922866
8.681909,10.949268,0.3764773,-10.095918
8.824985,11.031196,0.34505475,-10.01582
7.9319787,10.925893,0.29851043,-9.917479
8.359193,10.5434065,0.4059039,-9.857516
8.941887,10.892884,0.7474539,-10.076781
7.950614,10.804557,0.4561981,-9.826
8.577286,10.97372,0.16984567,-9.785659
8.487693,10.836874,0.3089189,-9.742103
8.1130085,10.801353,-0.08088334,-10.026466
8.000689,10.285637,0.4334664,-9.792283
10.383052,12.334831,0.69497144,-9.63068
9.083404,11.345367,0.58675534,-9.87126
8.300924,10.786428,0.38547534,-9.842423
8.424082,10.821629,0.59759057,-9.712868
9.162238,11.399107,0.6769835,-9.819339
9.792353,11.935305,0.7739917,-9.852637
9.531191,11.803485,0.59858763,-9.901695
8.312563,11.07367,0.39086986,-10.037803
8.630155,10.966954,0.2641202,-9.914208
8.2309675,10.83621,0.2865307,-9.820863
7.889534,10.207874,-0.23322539,-9.696096
8.750201,11.04431,0.5466047,-9.975337
7.877367,10.142227,0.38051748,-9.742378
9.003334,11.154843,0.41891313,-9.868627
8.199678,10.830468,0.4794213,-9.972611
8.011001,10.2597685,0.37978613,-10.75451
8.3368435,10.987936,0.4069649,-9.9247
8.022197,10.116711,0.39334267,-9.868989
8.179225,10.815458,0.12675765,-9.833639
8.842528,11.05171,0.77692264,-9.755007
8.329241,10.961528,0.3826779,-9.798811
8.262371,10.73239,0.7823163,-9.8114605
8.835133,10.93152,0.5373794,-9.89219
8.723912,11.02825,0.58857095,-9.946899
8.252609,10.748984,0.22515869,-9.635613
8.762018,11.127568,0.3074218,-9.918784
8.164993,10.57638,0.2697346,-9.88632
8.317992,10.6767235,0.46537012,-9.747956
9.523831,11.482502,0.7816822,-9.926438
8.497774,11.059881,0.2787224,-9.917156
8.402905,10.875105,0.21580002,-9.941066
7.88226,10.551588,0.23766287,-9.816246
8.040929,10.878158,0.25327465,-9.847321
8.083207,10.849127,0.36143467,-9.833059
8.886135,11.4994335,0.47723436,-9.897649
8.639974,10.940489,0.9745973,-9.918621
9.073321,11.046205,0.7669414,-9.745849
7.8495817,10.217922,0.19808815,-9.842974
8.245529,10.755481,0.61197907,-9.711783
8.367255,11.120512,0.34144115,-9.905256
8.315811,11.125874,-0.03358888,-9.9615135
9.050624,11.04147,0.40865043,-9.843645
8.509605,11.167582,0.33401388,-9.958766
8.493864,10.95375,0.47500682,-9.860492
9.381181,11.446553,0.6032592,-9.944682
9.229008,11.272492,0.8849393,-9.975675
8.94404,11.207982,0.51841784,-10.036893
7.9468837,10.813017,-0.17198,-9.800903
9.50169,12.039261,0.5571318,-9.808489
7.9957333,10.8668,0.149895,-9.914592
7.928499,11.018084,0.0816969,-9.926773
8.972464,11.165579,0.6509427,-10.118113
8.142058,10.428264,0.7215172,-9.9701185
8.402215,10.766529,0.4836687,-9.74918
7.9863396,9.977833,0.7769595,-9.639737
8.60696,10.929596,0.08631401,-9.945464
8.856699,11.216324,0.3849926,-10.006002
8.035123,10.580724,0.3250882,-9.8421335
9.208683,11.642686,0.40720198,-9.991877
7.89487,10.672999,0.40864816,-9.891374
8.828422,11.019186,0.15506792,-9.967709
8.729955,11.15238,0.47426403,-10.15812
7.8777933,10.218628,0.44765648,-9.7799225
8.126359,11.200929,0.19274837,-9.954215
8.034214,10.567299,0.29640827,-9.902625
8.18015,10.899581,0.35873547,-9.74769
8.792599,10.876013,0.6461012,-9.720347
8.041606,10.7932625,0.35569522,-10.008317
8.236622,11.061023,0.43429434,-9.936064
8.918758,11.283059,0.4324842,-9.949136
8.051619,10.757332,0.26670825,-9.8430805
8.052685,10.529476,0.42757136,-9.88632
8.173374,10.940666,0.2717803,-9.923629
8.9763155,11.425359,1.0780382,-10.067371
8.863588,11.103264,0.33537242,-9.913968
7.9436665,10.64257,0.26730335,-10.015093
7.8863883,10.599246,0.34181526,-9.84887
7.8974743,10.456559,0.22856255,-9.944845
8.70103,11.098363,0.23778167,-9.997356
8.146416,10.567982,-0.13043353,-10.085634
8.573795,11.254236,0.3678112,-9.936023
8.5163355,11.033928,0.47216234,-9.983217
8.058306,10.66451,0.07082451,-9.884735
8.311428,10.786241,0.42344922,-9.875474
8.218045,10.543632,0.048915792,-9.812121
8.419006,10.909732,0.50621766,-9.845766
8.174797,10.715054,0.38893372,-9.820627
8.06352,10.582628,0.27280855,-9.877527
8.401732,10.716654,0.56093585,-10.174004
7.9831085,11.060688,0.33904105,-9.933485
8.63083,11.120304,0.8851179,-9.838226
7.9002995,10.244416,0.35949746,-9.869457
8.177755,11.083334,-0.13205384,-9.953441
8.477011,10.78763,0.2800384,-9.811913
8.805419,10.903248,0.47616005,-9.885361
8.587723,11.044081,0.46240807,-9.86413
8.776991,11.152985,0.9531454,-9.995479
8.257265,10.964585,0.32762763,-9.989167
8.528589,11.046821,0.5290102,-9.885805
9.486376,11.617601,1.047235,-9.917891
8.399339,10.909761,0.507032,-9.914455
8.259904,10.642052,0.15551122,-9.726227
8.617596,11.081217,0.32470572,-9.923974
8.224152,10.873574,0.26557103,-9.942452
7.932014,10.425607,0.25991896,-9.7946
8.972594,11.366236,0.25851506,-9.9283085
8.2864685,11.031949,0.22781871,-9.891019
8.820734,11.102657,1.0658281,-9.945817
9.567174,11.928858,0.6426264,-9.793384
9.830202,11.957077,1.2046703,-9.97823
8.100135,11.278028,0.26098567,-9.896885
7.754906,10.626992,0.37758845,-9.686809
8.464513,10.859718,0.5518239,-9.819976
8.004321,10.621962,-0.07353278,-9.858008
8.861528,11.114895,0.54363084,-10.167435
8.387855,11.015313,0.36245647,-9.941803
8.60775,11.10494,0.2498806,-10.017994
8.809091,11.186921,0.57910866,-9.740875
8.114001,10.6853075,0.45488757,-9.883567
9.71624,11.583929,0.95784336,-10.054159
8.9208975,11.420211,0.3932026,-9.852161
8.057459,10.430159,0.21444438,-9.942737
9.431081,11.8159075,0.38617584,-9.8081255
8.172307,11.039286,0.14146928,-9.9447565
9.417426,11.380006,0.9462928,-9.943152
8.465678,11.024366,0.5127302,-9.909999
8.63961,10.972222,1.0607668,-10.0733185
8.850766,10.950258,0.123490386,-9.631121
8.56433,10.841996,0.42909014,-9.978361
8.6405,10.761923,0.56849134,-9.852645
8.252075,10.685935,-0.07801079,-9.6427555
8.307621,11.106368,0.42245513,-9.839376
8.183228,11.098692,0.40648094,-9.90946
8.829547,10.77862,0.78954554,-9.706766
8.014567,11.146119,0.15055475,-9.9320755
8.647583,10.905528,0.41508275,-9.96137
7.9599104,10.774106,0.4064932,-9.8707905
8.599618,11.295186,0.32152903,-9.923339
8.053869,10.18782,0.34554785,-9.90324
8.238847,10.591967,0.3182317,-9.982451
8.13276,10.873851,0.37294376,-9.902592
8.604372,11.005827,0.8932797,-10.212336
8.874186,11.150779,0.24836001,-9.993382
7.9875145,10.412732,0.2607819,-9.861714
8.239483,10.761655,0.4516343,-9.701521
8.610921,10.9072,0.26940653,-10.015437
9.156085,11.3658085,1.0453932,-10.061553
8.989802,11.47007,0.94862264,-10.074832
8.628127,10.97207,0.40604305,-9.882298
8.196214,10.725297,0.69180137,-9.834045
8.155924,10.467805,0.8158148,-9.782459
8.696865,10.952876,0.3853866,-9.865347
8.255308,10.587102,0.8349898,-9.971399
9.055331,11.261514,0.6902901,-9.985494
8.767487,11.016526,0.49161866,-10.052939
8.180946,10.763398,0.5444205,-9.805208
9.372254,11.310748,0.70237964,-9.879573
8.665253,11.007145,0.57015836,-9.974188
8.887217,11.08667,0.45170566,-9.904295
8.7255,11.082126,0.7287179,-9.961012
8.136927,10.866581,0.3025001,-9.883228
8.315663,11.0100975,0.37120992,-9.916382
8.943225,10.925542,0.535193,-9.842525
9.797677,12.025279,0.5538743,-9.753223
8.680531,10.533664,0.39813936,-9.65155
8.799537,11.261638,0.8323332,-10.154655
8.124439,10.906949,0.48247546,-9.924551
8.110003,10.360087,0.24955922,-9.881751
8.012272,10.264319,0.31506526,-9.639119
8.845229,11.0620575,0.542529,-10.042297
9.358645,11.7545,0.5380053,-9.953774
8.569163,11.181712,0.26617637,-9.950286
8.440881,10.938861,0.9084379,-9.80459
9.450076,11.5066595,0.86676216,-10.017714
9.506869,11.568649,0.7268808,-9.9283085
8.342413,11.099202,0.34143537,-9.904648
8.01873,10.201504,0.37704593,-9.809588
8.005595,10.728496,0.040773015,-9.962963
9.078856,11.229239,0.5733762,-9.939516
9.020111,11.12794,0.4976881,-9.825858
9.170273,11.298512,0.70057267,-9.970202
8.406052,11.184207,0.36360583,-9.919835
8.12025,11.002165,0.297875,-9.882254
8.438784,10.916171,0.46394014,-9.8884945
9.146566,11.300041,1.0312967,-9.903319
10.588977,12.551349,0.55766195,-9.845052
9.054397,11.192313,0.4170905,-9.937926
8.376042,10.878334,0.46584913,-10.080241
8.472494,10.667765,0.19876637,-9.912083
9.136584,11.226384,0.50661653,-9.74554
8.279491,11.049161,-0.12169081,-9.9171715
8.140135,11.141926,0.12860395,-9.942681
9.047735,11.415005,0.5945325,-9.934829
9.942823,11.953051,0.57988393,-9.815295
9.095925,10.989332,0.7745588,-9.820857
8.188054,11.019642,0.20470381,-9.909468
9.264307,11.490099,1.0893592,-9.909716
8.500571,11.071577,-0.08824898,-9.988451
8.547867,10.914234,0.65085775,-9.906712
9.0800085,11.823144,0.36544433,-9.943667
8.006973,10.95045,0.34957942,-9.926978
8.793899,11.02304,0.38801402,-9.893908
8.668397,10.937466,0.6294954,-9.920506
9.119773,11.374002,0.5950562,-9.850055
8.609376,11.024935,0.6007161,-9.798797
7.893703,10.5186205,0.26061603,-9.864799
8.053167,11.02622,0.34508294,-9.91325
8.404811,10.77201,0.44836277,-9.864002
8.3785,10.870431,0.3851502,-9.853638
8.2826805,11.190169,0.29687884,-9.958141
8.442729,10.912548,0.47177705,-9.876116
7.7596116,9.82312,0.67304885,-10.904731
8.897837,11.085874,0.4274922,-9.938915
8.002707,10.780073,0.07916996,-9.923124
8.580226,10.949177,0.42552978,-9.866108
9.225857,11.492665,0.4903924,-9.790088
8.959858,11.383428,0.970621,-10.039538
7.973838,10.692458,0.39995733,-9.708782
8.339659,10.707538,0.7881193,-10.015518
9.278446,11.505976,0.4234749,-9.901964
7.92556,10.382384,0.302094,-9.762346
10.381546,12.482775,0.8823087,-9.840626
8.359339,10.655472,0.3807075,-9.8096
8.14407,10.883939,0.32231152,-9.870157
8.520964,11.093946,0.27430987,-9.932945
8.130588,11.09036,0.39318997,-9.881063
8.3840275,10.767647,0.43385893,-9.730893
8.704841,11.248053,0.28779122,-9.770559
8.730313,11.031252,1.0614649,-9.868765
9.060132,11.4231415,0.3777055,-10.066255
9.168909,11.411851,0.5424832,-9.93227
8.265995,11.21426,0.24836417,-9.885452
8.436482,10.577241,0.39277393,-9.868863
8.727785,11.016948,0.46847513,-10.111192
8.313375,10.84568,0.34820846,-9.99423
8.798451,10.909957,0.27596164,-9.821191
9.32305,11.234151,0.95298386,-9.810272
8.14558,11.015501,0.34870666,-9.900329
9.529845,11.797341,0.6362516,-9.776863
8.833289,11.3580675,0.4483503,-9.978685
8.23095,11.327011,0.18732662,-9.90161
8.150814,10.692657,0.21108916,-9.925294
10.266772,12.281951,0.91807276,-9.91005
9.800906,11.892224,1.1958413,-10.0117035
7.9882665,10.834396,0.4863273,-9.854906
8.441286,11.181789,0.5271379,-9.86513
8.174948,10.430272,0.26298004,-9.855234
8.302306,10.881987,0.46366698,-9.960745
8.500168,10.916411,0.9549614,-10.047038
8.347352,10.758346,0.6821179,-9.853766
8.364123,11.084222,0.42785367,-9.778719
9.711724,11.61829,0.8602207,-9.880077
8.802206,11.045091,0.34737536,-9.980818
8.998541,11.357886,0.92632896,-9.911898
8.05884,10.812034,0.39242625,-10.023364
8.707096,10.666721,0.34045208,-9.724906
9.211503,11.295033,0.6839446,-10.0340185
9.30771,11.646175,0.6416009,-9.978276
8.437217,10.863395,0.208657,-9.884355
9.1546545,11.233563,0.485646,-9.790635
8.187462,10.912495,0.3062934,-9.872293
